tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2793,116371,True,Tue Oct 31 22:48:35 +0000 2017,"Dear @Delta, thank you for providing excellent service &amp; employees who truly care about the customer experience.  You stand out in the crowd","27,922,794",
2795,Delta,False,Tue Oct 31 22:54:23 +0000 2017,@116372 @116373 Hi Jamie! Thanks for the awesome compliment for our PDX staff member. Happy travels. ðŸ˜Š *HKC,,2796
2796,116372,True,Tue Oct 31 22:49:19 +0000 2017,Thanks to the @Delta gate agent at D7 at @116373 for being so kind. This airport is great! Get why itâ€™s voted tops so often.,"27,952,797",
2798,SpotifyCares,False,Sun Nov 26 00:27:36 +0000 2017,"@116374 Hey Katie, thanks for the feedback â€“ we appreciate it! Weâ€™ll get this passed onto the right team ðŸ’š /CG",,2799
2799,116374,True,Sat Nov 25 15:59:09 +0000 2017,@115888 In other news should probs upgrade from shitty 12GB package,2798,2800
2800,116374,True,Sat Nov 25 15:55:58 +0000 2017,ðŸ˜© @115888 you take up too much storage even with zero playlists downloaded for offline listening. Need to reduce or make a compact version. Spotify Lite? You can thank me later ðŸ˜‰,2799,
2801,SpotifyCares,False,Sun Nov 26 00:27:25 +0000 2017,@116375 Sorry about that. You shouldnâ€™t have received an email/notification if youâ€™re not eligible. Can you DM us your account's email address or username? /NQ https://t.co/ldFdZRiNAt,,2802
2802,116375,True,Sat Nov 25 15:35:50 +0000 2017,"@SpotifyCares Montreal, where the ad itself says Iâ€™m not allowed to get the deal.

We had another tweet exchange a few days ago when you emailed me the same offer.",2801,2803
2803,SpotifyCares,False,Sat Nov 25 06:54:29 +0000 2017,"@116375 Hey there! Just to clarify, which part of Canada are currently living in? /MT",2802,2804
2804,116375,True,Sat Nov 25 03:07:20 +0000 2017,"So @115888 @3493 @SpotifyCares: three days later youâ€™re still advertising a sale to me for which Iâ€™m geographically  ineligible, this time on Facebook. You know you can choose where you want your ads to display on FB, donâ€™t you? https://t.co/AHEZ1EtC57",2803,
2805,SpotifyCares,False,Sun Nov 26 00:27:01 +0000 2017,"@116376 Hey Tom! Not to worry, we're more than happy to bring the party to your place. Would you mind sending this invite out to everyone you know? https://t.co/LwyCWf8WKC ðŸŽ‰ /TB",2806,2807
2806,116376,True,Sun Nov 26 08:30:43 +0000 2017,@SpotifyCares You actually are amazing ðŸ˜˜ðŸ˜˜ðŸ˜˜,,2805
2807,116376,True,Sat Nov 25 15:13:38 +0000 2017,@SpotifyCares https://t.co/RLvNj5Ifow - you having a party without me?,2805,
2808,SpotifyCares,False,Sun Nov 26 00:23:18 +0000 2017,@116377 Hey there! Thanks for taking the time to reach out â€“ we'll pass your feedback on to our Ads team /NQ,,2809
2809,116377,True,Sat Nov 25 15:48:22 +0000 2017,.@SpotifyCares any way to block this particular ad? Happy with ads/dont want premium. Just this ad is really hard to watch over and over and over. Please help. https://t.co/MsW8FjmKw1,2808,
2810,SpotifyCares,False,Sun Nov 26 00:20:35 +0000 2017,"@116378 Hey there, help's here! Could you DM us your account's email address and username? We'll take a look backstage /CG https://t.co/ldFdZRiNAt",,2811
2811,116378,True,Sat Nov 25 15:55:43 +0000 2017,@115888 Im already a premium user can i still avail this promo?,2810,2812
2812,115888,True,Sat Nov 18 18:27:09 +0000 2017,Unli skips. Unli fun. 3 months of Premium for â‚±9. https://t.co/Q2YbLhp7U6,"2,811,281,328,142,810,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",
2852,SpotifyCares,False,Sun Nov 26 00:20:17 +0000 2017,"@116379 Awesome! If you ever need anything else, just shout and we'll come running ðŸƒ /DF",,2853
2853,116379,True,Sat Nov 25 15:53:20 +0000 2017,"@SpotifyCares Thanks for the quick reply! I got it to work after un/reinstalling a few times, but Iâ€™m on MacOS High Sierra. Looks like version 1.0.68.407.g6864aaaf? Iâ€™m not sure what the initial problem was, but again, itâ€™s working now.",2852,2854
2854,SpotifyCares,False,Sat Nov 25 02:02:09 +0000 2017,@116379 Hey Dylan! Can you let us know which versions of Spotify and Windows you're running? We'll see what we can suggest /RA,2853,2855
2855,116379,True,Sat Nov 25 00:22:39 +0000 2017,"@SpotifyCares I've been trying to select ""no"" for this option multiple times but every time after closing the settings, it goes right back to ""minimized."" I do not want this to boot up at startup. What gives? https://t.co/vX8vY4l0st",2854,
2856,SpotifyCares,False,Sun Nov 26 00:08:23 +0000 2017,@116380 @116381 Hey Pazcal! Could you send us a DM with your account's email address? We'll take a look backstage /MJ https://t.co/ldFdZRiNAt,,2857
2857,116380,True,Fri Nov 24 04:10:37 +0000 2017,"@116381 Hey hey! Thanks for reaching out! @SpotifyCares, could you help out with Pascal's payment update?",2856,2858
2858,116381,True,Fri Nov 24 04:09:10 +0000 2017,"@116380 Hey guys, I tried to update my payment method and add my Aussie visa credit card but it tell me that the card is for a ""non-spotify country""? I'm trying to migrate my account from France to Australia since I live here now and I can't do that unless I use an Aussie card","28,572,859",
2860,SpotifyCares,False,Sun Nov 26 00:07:18 +0000 2017,@116380 @116382 Hey there! We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /MJ,,2861
2861,116380,True,Fri Nov 24 02:31:16 +0000 2017,"@116382 Booooourns. @SpotifyCares, could you please help out with this one?",2860,2862
2862,116382,True,Fri Nov 24 00:11:21 +0000 2017,Hey @116380 you linked the wrong LDRU on his collab with Nicole Millar xx https://t.co/cLsl3vPgtu,2861,
2863,SpotifyCares,False,Sun Nov 26 00:04:36 +0000 2017,@116383 Hey! The cavalry's here. Can you DM us your account's username or email address? We'll take a look under the hood /JS https://t.co/ldFdZRiNAt,,2864
2864,116383,True,Sat Nov 25 15:41:20 +0000 2017,@115888 only credit card??,2863,2865
2865,115888,True,Sat Nov 18 18:39:32 +0000 2017,3 months of Premium is just RM2. Play music offline wherever you go. https://t.co/nr8m1VIWk4,"28,642,866",
2867,SpotifyCares,False,Sun Nov 26 00:04:25 +0000 2017,@116384 Hey there! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have them available again soon /MT,2868,2869
2868,116384,True,Sun Nov 26 03:58:22 +0000 2017,@SpotifyCares I doubt it :/ but thank you for replying!,2870,2867
2870,SpotifyCares,False,Sun Nov 26 04:04:37 +0000 2017,"@116384 You're welcome. Not to worry, we'll pass on your feedback to the right team. If you ever need us again, just say the word. We're always here for you /MT",,2868
2869,116384,True,Sat Nov 25 15:40:44 +0000 2017,"@SpotifyCares why is this album on Spotify if it's not playable? It would be super if was available, THIS IS #2NE1 playlist would be complete if it had all the songs from their first mini album https://t.co/NdN2Hbtdfl",2867,
2871,SpotifyCares,False,Sun Nov 26 00:03:12 +0000 2017,@116385 We've just sent a DM your way. Let's carry on chatting there /MT,,2872
2872,SpotifyCares,False,Tue Nov 21 00:42:55 +0000 2017,"@116385 Hey there! Don't worry, help's here. Can you let us know the iPhone model you're using along with its iOS and Spotify versions? We'll see what we can suggest /MT",2871,2873
2873,116385,True,Tue Nov 21 00:30:21 +0000 2017,"@SpotifyCares every single time someone sends a Spotify link, it never works the first time. I have to 
A L W A Y S press the link twice for it to work ðŸ¤¦ðŸ»â€â™‚ï¸ðŸ¤¦ðŸ»â€â™‚ï¸ https://t.co/MZ9Ai1cFaT",2872,
2874,SpotifyCares,False,Sat Nov 25 23:59:41 +0000 2017,@116386 We see. Could you DM us your Facebook profile's email address? We'll help out there /CG https://t.co/ldFdZRiNAt,,2875
2875,116386,True,Sat Nov 25 23:56:24 +0000 2017,@SpotifyCares I'm using my facebook account as a method to log in.,2874,2876
2876,SpotifyCares,False,Sat Nov 25 22:35:14 +0000 2017,@116386 Hey! Could you DM us your accountâ€™s email address? Weâ€™ll check this out backstage /CG https://t.co/ldFdZRiNAt,2875,2877
2877,116386,True,Sat Nov 25 13:56:17 +0000 2017,@115888 Why?? https://t.co/YCUDOLf2za,2876,2878
2878,115888,True,Sat Nov 18 19:03:45 +0000 2017,Unli skips. Unli fun. 3 months of Premium for â‚±9. https://t.co/8ZRlqNPqtf,"2879,2880,2881,2882,2883,2884,2885,2886,2887,2888,2889,2890,2891,2892,2893,2894,2895,2896,2897,2898,2899,2900,2901,2902,2903,2904,2905,2906,2907,2908,2909,2910,2911,2912,2913,2914,2877,2915,2916,2917,2918,2919,2920,2921,2922,2923,2924,2925,2926,2927,2928,2929,2930,2931",
2932,SpotifyCares,False,Tue Oct 31 22:56:28 +0000 2017,"@116387 Thanks. Is it happening over 3G/4G, WiFi, or both? Does logging out, fully closing the app, and restarting your device help? /KC",2933,2934
2933,116387,True,Wed Nov 01 03:29:52 +0000 2017,"@SpotifyCares Over all connection, I get this notification from the phone as for loving in and out I did a fresh install, no luck!",2935,2932
2935,SpotifyCares,False,Wed Nov 01 04:14:45 +0000 2017,@116387 Can you DM us your account's email address? We'll check things out /KC https://t.co/ldFdZRiNAt,,2933
2934,116387,True,Tue Oct 31 21:35:36 +0000 2017,@SpotifyCares Spotify 8.4.24.871 Android version 7.0 device: a brand new Huawei mate 9 . I will look like an ass if it's a matter of just updatesðŸ˜Š,2932,2936
2936,SpotifyCares,False,Tue Oct 31 21:28:41 +0000 2017,"@116387 Hey! What device, operating system, and Spotify version are you using? We'll see what we can suggest /CB",2934,2937
2937,116387,True,Tue Oct 31 21:20:49 +0000 2017,@115888 the app is killing #phone #battery  fixing this problem? How is this okay. I guess you are getting the money without any complaints,2936,
2938,SpotifyCares,False,Tue Oct 31 22:49:47 +0000 2017,"@116388 Hey! We hear you ðŸŽ§ Rest assured, your feedback will be passed on to the right folks /RH",,2939
2939,116388,True,Tue Oct 31 22:39:10 +0000 2017,"@115888 this layout looks nice, but really isnâ€™t friendly to left handed users.. my thumb isnâ€™t long enough to hit play! https://t.co/f0mPzFgVcV",2938,
2940,Uber_Support,False,Wed Nov 01 03:18:45 +0000 2017,@116389 We take this very seriously. Please send us a DM with your email address and additional details so we can connect ASAP.,2941,2942
2941,116390,True,Wed Nov 01 08:40:29 +0000 2017,@Uber_Support @116389 Beef^^,,2940
2942,116389,True,Wed Nov 01 02:26:13 +0000 2017,LOLLLLL our uber just got pulled ov by tu police and Â£100 fine,2940,
2943,SpotifyCares,False,Tue Oct 31 22:48:51 +0000 2017,@116391 Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt,,2944
2944,116391,True,Tue Oct 31 21:56:15 +0000 2017,"Dear @115888 how do i get my discovery playlist to stop suggesting Dutch music to me, it's been a year",2943,
2945,SpotifyCares,False,Tue Oct 31 22:47:21 +0000 2017,@116392 Hi Thomas. It makes total sense! This link should help you sort your awesome tracks: https://t.co/5hjtm5AdqM /LS,,2946
2946,116392,True,Tue Oct 31 22:07:04 +0000 2017,@SpotifyCares is there anyway to move songs around so they're in my order and not the order of when I added them...if that makes sense?,2945,
2947,SpotifyCares,False,Tue Oct 31 22:46:05 +0000 2017,@116393 Hi Daniel! Can you send us the link to the idea you posted? We'll take a look at what happened ðŸ™‚ /NH,2948,2949
2948,116393,True,Tue Oct 31 23:03:45 +0000 2017,@SpotifyCares Thanks. Here's the link: https://t.co/Luc4FiDrIm,"29,502,951",2947
2950,SpotifyCares,False,Tue Oct 31 23:18:07 +0000 2017,@116393 2: resending your ideas and using keywords that will help your idea easier to find /RB,2952,2948
2952,116393,True,Tue Oct 31 23:24:38 +0000 2017,"@SpotifyCares What keywords besides ""playlist"", ""playlists"", + ""song"" would I use?",2953,2950
2953,SpotifyCares,False,Tue Oct 31 23:30:40 +0000 2017,"@116393 We suggest using keywords similar to those used in the suggested idea. If you need anything else, give us a shout /RB",2954,2952
2954,116393,True,Tue Oct 31 23:36:18 +0000 2017,@SpotifyCares I feel like my idea has similar keywords as the one I was told to go to â€“ that's closed and can no longer be voted on.,2955,2953
2955,SpotifyCares,False,Tue Oct 31 23:42:42 +0000 2017,"@116393 We hear you. Rest assured, your feedback will be passed on to the right folks /RB",,2954
2951,SpotifyCares,False,Tue Oct 31 23:17:59 +0000 2017,@116393 1: Thanks! Ideas usually get closed because they're unable to garner enough votes. We suggest...,,2948
2949,116393,True,Tue Oct 31 21:47:00 +0000 2017,"@SpotifyCares Hi. My @115888 playlists idea's status got changed + can't receive any votes. They sent me a link to a ""similar idea"", but it's closed.",2947,2956
2956,SpotifyCares,False,Sat Oct 07 22:18:05 +0000 2017,"@116393 You're welcome! If anything else comes up, we're just one tweet away. Have a https://t.co/cPbDPiAv92 ðŸ™‚ /BH",2949,2957
2957,116393,True,Sat Oct 07 22:14:57 +0000 2017,@SpotifyCares Thanks!,2956,2958
2958,SpotifyCares,False,Sat Oct 07 22:09:59 +0000 2017,@116393 Hey Daniel this sounds like a great idea! Suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users /BH,2957,2959
2959,116393,True,Sat Oct 07 20:07:09 +0000 2017,"@SpotifyCares I've dragged so many songs to the same playlists over + over. One of the aims of technology is to make everyday tasks easier, right? =]",2958,2960
2960,116393,True,Sat Oct 07 20:04:48 +0000 2017,Spotify really needs a feature to add songs to multiple playlists at once. @SpotifyCares,2959,
2961,SpotifyCares,False,Tue Oct 31 22:45:23 +0000 2017,"@116394 Hey Dustin, we're sorry to hear that! Can you let us know the name of the artist of that track? We'll check it out /NS",2962,2963
2962,116394,True,Tue Oct 31 22:46:10 +0000 2017,@SpotifyCares AC/DC....,2964,2961
2964,SpotifyCares,False,Tue Oct 31 23:09:07 +0000 2017,@116394 Thanks. Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! /NS,2965,2962
2965,116394,True,Wed Nov 01 19:25:58 +0000 2017,"@SpotifyCares Well done, guys. ðŸ‘ðŸ¼ https://t.co/s9HZ9EqjEX",2966,2964
2966,SpotifyCares,False,Wed Nov 01 20:00:38 +0000 2017,"@116394 Sorry about that. Weâ€™d love to have all of their stuff available, but we have some info about content here: https://t.co/MEjmIRL2eB /JQ",,2965
2963,116394,True,Tue Oct 31 19:59:54 +0000 2017,"Hey @SpotifyCares did you take ""You shook me all night long"" off spotify just to piss me off? Why remove the greatest song ever made?",2961,
2967,SpotifyCares,False,Tue Oct 31 22:45:07 +0000 2017,@116395 Alright. Can you send us the Song Link then? Just tap the three dots &gt; Share &gt; Copy Link. We'll have a look /AG,2968,2969
2968,116395,True,Tue Oct 31 23:01:35 +0000 2017,@SpotifyCares https://t.co/T85iGba29f,2970,2967
2970,SpotifyCares,False,Tue Oct 31 23:15:33 +0000 2017,@116395 Got it. Are you getting a specific error message when you try playing this track? A screenshot of it would come in handy /KB,,2968
